SMILES,SELFIES,logP,qed,SAS,obj
CC(=O)Nc1cc(C(=O)CSc2nncs2)ccc1O,[C][C][=Branch1][C][=O][N][C][=C][C][Branch1][=C][C][=Branch1][C][=O][C][S][C][=N][N][=C][S][Ring1][Branch1][=C][C][=C][Ring1][#C][O],2.1771000000000007,0.4994552196981497,2.371682004182647,0.1255940943081017
CC(C)C(=O)NC1CC2CCC1N2C(=O)c1ccncc1F,[C][C][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][N][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][F],1.7383999999999995,0.9249900917344066,4.249581375043368,0.3753690836286649
COC(=O)C(NCC1CCCO1)c1cnn(C)c1,[C][O][C][=Branch1][C][=O][C][Branch1][#Branch2][N][C][C][C][C][C][O][Ring1][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1],0.4027999999999996,0.7695908337122154,3.262631280943122,0.5853228876179548
COC(=O)C1CCCCN1CCCCC(F)(F)F,[C][O][C][=Branch1][C][=O][C][C][C][C][C][N][Ring1][=Branch1][C][C][C][C][C][Branch1][C][F][Branch1][C][F][F],2.746500000000001,0.5663915182683518,2.696762766926973,0.1351948244147855
CC(C)c1nc2n(n1)CC(NC1CCOC1=O)CC2,[C][C][Branch1][C][C][C][N][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C][C][Branch1][#Branch2][N][C][C][C][O][C][Ring1][Branch1][=O][C][C][Ring1][=C],0.6213999999999997,0.8105786381710306,3.8423732449312302,0.2105199459239228
Cn1c(=O)c2c(ncn2Cc2nc3ccccc3c(=O)[nH]2)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Branch2][N][=C][N][Ring1][Branch1][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][NH1][Ring1][O][N][Branch1][C][C][C][Ring2][Ring1][#Branch1][=O],-0.2815000000000005,0.5407075603046164,2.4953824449678503,0.2081553565552316
Cc1n[nH]c2c1C(c1ccccc1O)c1c([nH]c(=O)[nH]c1=O)N2,[C][C][=N][NH1][C][=C][Ring1][Branch1][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][Branch1][O][NH1][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][N][Ring2][Ring1][Ring1],1.03752,0.3587988021199095,3.567982252177215,-1.773988241577667
CCn1c(NCCCO)nc2c1c(=O)[nH]c(=O)n2CC(C)C,[C][C][N][C][Branch1][=Branch1][N][C][C][C][O][=N][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][NH1][C][=Branch1][C][=O][N][Ring1][Branch2][C][C][Branch1][C][C][C],0.3564999999999996,0.6403895163355896,2.62995028026368,0.5719973014142683
Cc1nnsc1C(=O)N1CCC2(CC(=O)c3ccccc3O2)C1,[C][C][N][=N][S][C][=Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][Branch1][P][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][O][C][Ring1][#C],2.09662,0.8009544571711912,3.563866194532832,0.4409060913231237
CC1c2ccsc2CCN1c1c(C#N)c(=O)n(C)c(=O)n1C,[C][C][C][C][=C][S][C][=Ring1][Branch1][C][C][N][Ring1][=Branch2][C][=C][Branch1][Ring1][C][#N][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][O][C],1.14088,0.7908547799245662,3.300274889644577,0.653999009978254
O=C(CSc1nccc(=O)[nH]1)c1ccccc1Br,[O][=C][Branch1][=C][C][S][C][=N][C][=C][C][=Branch1][C][=O][NH1][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Br],2.5074000000000005,0.5329444682235109,2.231261579838069,0.4334607612794858
CC1(C)CC2(CCO1)OC(=O)CC2C(=O)NCc1ccco1,[C][C][Branch1][C][C][C][C][Branch1][=Branch1][C][C][O][Ring1][#Branch1][O][C][=Branch1][C][=O][C][C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][=C][C][=C][O][Ring1][Branch1],1.7866999999999995,0.8613982089754983,4.012510200149718,0.294480844727774
Cc1cc(NC(=O)NCCc2nc[nH]n2)c2ncccc2c1,[C][C][=C][C][Branch1][S][N][C][=Branch1][C][=O][N][C][C][C][N][=C][NH1][N][=Ring1][Branch1][=C][N][=C][C][=C][C][Ring1][=Branch1][=C][Ring2][Ring1][Branch1],2.02552,0.6860819462147733,2.8159574918021413,0.6144522392717251
COc1cccc(C(=O)CSc2nc3nc(C)cc(C)n3n2)c1,[C][O][C][=C][C][=C][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][C][S][C][N][=C][N][=C][Branch1][C][C][C][=C][Branch1][C][C][N][Ring1][Branch2][N][=Ring1][O][=C][Ring2][Ring1][Branch1],2.7247400000000006,0.5297103522328752,2.258786873565551,0.3897648875988251
Cc1nc(C)c(-c2nn3c(-c4ccccc4)nnc3s2)s1,[C][C][=N][C][Branch1][C][C][=C][Branch2][Ring1][#Branch1][C][=N][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][=C][Ring1][O][S][Ring1][=C][S][Ring2][Ring1][Ring2],3.5931400000000018,0.567261929719208,2.500457744013506,0.3358519045825341
CC1CN(CCCNC(=O)CN2CCCCC2=O)CC(C)O1,[C][C][C][N][Branch2][Ring1][Ring1][C][C][C][N][C][=Branch1][C][=O][C][N][C][C][C][C][C][Ring1][=Branch1][=O][C][C][Branch1][C][C][O][Ring2][Ring1][Branch1],0.6144000000000016,0.7304148978721182,2.9849455907688203,0.6671288985917707
O=C(Nc1nccs1)c1cc2occc2n1Cc1cccc(F)c1,[O][=C][Branch1][=Branch2][N][C][=N][C][=C][S][Ring1][Branch1][C][=C][C][O][C][=C][C][=Ring1][Branch1][N][Ring1][Branch2][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1],4.130500000000002,0.6070093538621651,2.3888945622317763,0.6461522070790493
CC(=O)c1sc(N2CCC(O)C2)c(C#N)c1N,[C][C][=Branch1][C][=O][C][S][C][Branch1][O][N][C][C][C][Branch1][C][O][C][Ring1][=Branch1][=C][Branch1][Ring1][C][#N][C][=Ring1][=N][N],0.97558,0.7644293723207153,3.3405900540977083,0.4815568075058682
Cc1nc(C2CC(=O)OC23CCOC(C)(C)C3)cs1,[C][C][=N][C][Branch2][Ring1][Branch2][C][C][C][=Branch1][C][=O][O][C][Ring1][=Branch1][C][C][O][C][Branch1][C][C][Branch1][C][C][C][Ring1][Branch2][=C][S][Ring2][Ring1][C],2.809820000000001,0.7426890839232011,4.420496683533219,-0.7070512639172137
CCC(C)C(C)NC(=O)NCCNC(=O)c1ccccc1O,[C][C][C][Branch1][C][C][C][Branch1][C][C][N][C][=Branch1][C][=O][N][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O],1.855799999999999,0.5795219108015788,2.776042786798598,0.1215667672092957
COC(=O)c1c(C)nn2c1ncc1c(=O)n(Cc3ccncc3)ccc12,[C][O][C][=Branch1][C][=O][C][C][Branch1][C][C][=N][N][C][=Ring1][=Branch1][N][=C][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][C][=Ring1][=C][Ring2][Ring1][C],1.58252,0.5216448511064448,2.529860050794221,0.0783642047380026
O=C(Nc1ccc2[nH]ncc2c1)c1cnc2cc[nH]c2c1,[O][=C][Branch1][#C][N][C][=C][C][=C][NH1][N][=C][C][Ring1][Branch1][=C][Ring1][=Branch2][C][=C][N][=C][C][=C][NH1][C][Ring1][Branch1][=C][Ring1][=Branch2],2.6915000000000004,0.5262002625028313,2.3368068958664114,0.2941944166477448
CC(C)C(C(=O)N=c1[nH]cn[nH]1)n1cnc2cc(F)c(F)cc21,[C][C][Branch1][C][C][C][Branch1][=N][C][=Branch1][C][=O][N][=C][NH1][C][=N][NH1][Ring1][Branch1][N][C][=N][C][=C][C][Branch1][C][F][=C][Branch1][C][F][C][=C][Ring1][Branch2][Ring1][O],1.6902999999999997,0.7690307323443246,3.9819298631239617,-0.1367762014023386
O=C(Nc1nnc(-c2ccsc2)o1)c1nc2ccccc2s1,[O][=C][Branch2][Ring1][C][N][C][=N][N][=C][Branch1][Branch2][C][C][=C][S][C][=Ring1][Branch1][O][Ring1][#Branch2][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2],3.660100000000001,0.6205093990182108,2.4256419370684146,0.6769050580226392
CCc1c(C(=O)CSc2cn[nH]n2)[nH]c(C)c1C(C)=O,[C][C][C][=C][Branch1][=C][C][=Branch1][C][=O][C][S][C][C][=N][NH1][N][=Ring1][Branch1][NH1][C][Branch1][C][C][=C][Ring1][#C][C][Branch1][C][C][=O],2.18122,0.6286842055778353,2.900315795391437,0.2431052324977396
Cc1nc2cc(-c3noc(-c4ccco4)n3)ccc2o1,[C][C][=N][C][=C][C][Branch1][P][C][=N][O][C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][=N][Ring1][#Branch2][=C][C][=C][Ring1][S][O][Ring2][Ring1][Ring1],3.446220000000001,0.5531724855314327,2.3878532139051263,0.3780092137520374
O=C(NCc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc[nH]1,[O][=C][Branch2][Ring1][#Branch2][N][C][C][=C][C][=C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C][=C][Ring1][#C][C][=C][C][=C][NH1][Ring1][Branch1],3.4880000000000013,0.5390200641076446,2.105142879829671,0.5899574407085515
N#Cc1cc2c(=O)n3ccccc3nc2n(Cc2ccco2)c1=O,[N][#C][C][=C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Ring1][=Branch1][=N][C][=Ring1][O][N][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][Ring2][Ring1][Branch1][=O],1.5223799999999998,0.5223978720270778,2.537914409341189,0.0740749507941997
CCCCNC(=O)CSc1ccc(C(C)=O)cc1,[C][C][C][C][N][C][=Branch1][C][=O][C][S][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2],2.897600000000001,0.4682475263553758,1.7538960413765317,0.5873415904003476
CC(Sc1cc(-c2ccccc2)ncn1)C(=O)NCc1ccco1,[C][C][Branch2][Ring1][Ring2][S][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=N][Ring1][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][O][Ring1][Branch1],3.5336000000000016,0.5494836438875405,2.6621009298544323,0.0853172895832701
CCOC1CCC2C1OCCN2C(=O)CC1Cc2ccccc2C1,[C][C][O][C][C][C][C][C][Ring1][Branch1][O][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2],2.5864000000000003,0.8521621433631646,3.636640704070493,0.62417001274533
CC(C)C1Oc2c(Cl)cc(N)cc2N(C)C1=O,[C][C][Branch1][C][C][C][O][C][=C][Branch1][C][Cl][C][=C][Branch1][C][N][C][=C][Ring1][Branch2][N][Branch1][C][C][C][Ring1][=N][=O],2.3020000000000005,0.7827182983775961,3.3049604219906845,0.6086310698972959
c1ccc(-c2nnn(-n3nnc(-c4ccccc4)n3)n2)cc1,[C][=C][C][=C][Branch2][Ring1][N][C][N][=N][N][Branch2][Ring1][C][N][N][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][O][N][=Ring1][S][C][=C][Ring2][Ring1][=Branch1],1.3049999999999995,0.565007062162064,2.6440081016073567,0.1810272092029632
FC(F)(F)c1nnc2sc(-c3ccc(-n4ccnc4)nc3)nn12,[F][C][Branch1][C][F][Branch1][C][F][C][=N][N][=C][S][C][Branch2][Ring1][C][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][N][=C][Ring1][O][=N][N][Ring2][Ring1][Ring1][Ring1][S],2.452300000000001,0.5616490483948731,2.809396416330477,-0.0011511743561118
O=C(C1COC2CCN(c3ncc(F)cn3)CC2C1)N1CCCC1,[O][=C][Branch2][Ring1][N][C][C][O][C][C][C][N][Branch1][N][C][=N][C][=C][Branch1][C][F][C][=N][Ring1][#Branch1][C][C][Ring1][=N][C][Ring1][P][N][C][C][C][C][Ring1][Branch1],1.4694999999999994,0.8196693343437553,3.678371033740823,0.419975637977954
CCOC(=O)CNC(=O)N1CCC2(CCCN(CC3CC3)C2=O)C1,[C][C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][N][C][C][C][Branch1][P][C][C][C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][C][Ring1][#Branch2][=O][C][Ring1][#C],0.9836000000000004,0.7587783331780869,3.444630449847105,0.3492612160433292
COC1CCC(c2ccc3ccccc3n2)n2nc(N)nc21,[C][O][C][C][C][C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][N][N][=C][Branch1][C][N][N][=C][Ring1][=Branch1][Ring2][Ring1][Ring2],2.4792,0.7854159342196281,3.679179950260135,0.2478997208380056
CCOC(=O)c1[nH]c(C)c(C(=O)C(O)CC#N)c1C,[C][C][O][C][=Branch1][C][=O][C][NH1][C][Branch1][C][C][=C][Branch1][N][C][=Branch1][C][=O][C][Branch1][C][O][C][C][#N][C][=Ring1][=N][C],1.26552,0.6152949873892795,3.2011855529054145,-0.1247106159590174
O=C(c1cc(C(F)(F)F)n[nH]1)N1CCCC2(CCCO2)CC1,[O][=C][Branch2][Ring1][C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][NH1][Ring1][=Branch2][N][C][C][C][C][Branch1][#Branch1][C][C][C][O][Ring1][Branch1][C][C][Ring1][O],2.603800000000001,0.8659940367080007,3.754237935750041,0.5757322477899622
CSc1nc(C2CC2)nc(C)c1C(=O)NC(C)c1cn(C)nc1C,[C][S][C][=N][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][C][Branch1][C][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C],2.9172400000000014,0.6661830077544096,3.1538206086371874,0.1770944301348609
c1ccc(-n2cc(CSc3nc(-c4cccs4)n[nH]3)cn2)cc1,[C][=C][C][=C][Branch2][Ring1][=N][N][C][=C][Branch2][Ring1][Ring1][C][S][C][=N][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][=N][NH1][Ring1][#Branch2][C][=N][Ring1][P][C][=C][Ring2][Ring1][#Branch1],4.011200000000002,0.5581536946965245,2.552746461937044,0.2380220115455786
Clc1ccc(CSc2ncnc3[nH]cnc23)cc1Cl,[Cl][C][=C][C][=C][Branch1][S][C][S][C][=N][C][=N][C][NH1][C][=N][C][Ring1][=Branch2][=Ring1][Branch1][C][=C][Ring1][P][Cl],3.952000000000001,0.5875767853141225,2.544277195272768,0.3936067312978446
COc1cc2c(cc1O)CCNC2C1CCC(=O)N1,[C][O][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][O][C][C][N][C][Ring1][=Branch2][C][C][C][C][=Branch1][C][=O][N][Ring1][=Branch1],0.8661999999999999,0.7392686765081667,3.5052322192902032,0.1911111632506306
Cc1ccc2ncc(C(=O)N(Cc3ccccc3)Cc3ccco3)n2c1,[C][C][C][=C][C][=N][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][O][Ring1][Branch1][N][Ring2][Ring1][Branch1][C][=Ring2][Ring1][=Branch2],4.078320000000002,0.5475737125940511,2.32761127084018,0.4102572921300753
COC(=O)C1CN(CCN(C)c2ccccc2)CC(C)O1,[C][O][C][=Branch1][C][=O][C][C][N][Branch1][#C][C][C][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Branch1][C][C][O][Ring1][P],1.385099999999999,0.7671730551025229,3.13800968628912,0.6978555892234946
CC(CO)CNC(=O)NC1CCCc2occc21,[C][C][Branch1][Ring1][C][O][C][N][C][=Branch1][C][=O][N][C][C][C][C][C][O][C][=C][C][=Ring1][Branch1][Ring1][=Branch2],1.5845999999999998,0.7613655127023429,3.3561661225720805,0.4506614409396339
CC(C)(C)NC(NC(=O)c1ccco1)C(Cl)(Cl)Cl,[C][C][Branch1][C][C][Branch1][C][C][N][C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][Branch1][C][Cl][Branch1][C][Cl][Cl],3.0938000000000008,0.665806329680349,3.108716205585578,0.2203154428161671
COc1cc2nc(-c3cccc(OC(C)=O)c3)oc(=O)c2cc1OC,[C][O][C][=C][C][N][=C][Branch1][P][C][=C][C][=C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][=C][Ring1][#Branch2][O][C][=Branch1][C][=O][C][=Ring1][P][C][=C][Ring2][Ring1][Branch1][O][C],2.7975000000000003,0.5323873920350789,2.156968598814005,0.5049683613613896
COCCNC(=O)C(C)Sc1nnc(-c2ccccc2)n1C,[C][O][C][C][N][C][=Branch1][C][=O][C][Branch1][C][C][S][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][O][C],1.7252999999999998,0.6213376624339707,2.444595907014304,0.6620924051555499
Nc1cccnc1SCCCOCC(F)(F)F,[N][C][=C][C][=C][N][=C][Ring1][=Branch1][S][C][C][C][O][C][C][Branch1][C][F][Branch1][C][F][F],2.7249000000000008,0.6350294355432531,2.4992315572906403,0.6759156204256254
Cc1cc(NC(=O)CSc2nc(N)cc(=O)[nH]2)no1,[C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][S][C][=N][C][Branch1][C][N][=C][C][=Branch1][C][=O][NH1][Ring1][Branch2][=N][O][Ring2][Ring1][C],0.3793199999999998,0.5456988072130546,2.63372586660144,0.0947681694638329
CC(=O)C1C(c2cccc(F)c2)NC(=O)NC1(O)C(F)(F)F,[C][C][=Branch1][C][=O][C][C][Branch1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][Ring1][=C][Branch1][C][O][C][Branch1][C][F][Branch1][C][F][F],1.6356999999999997,0.7249523941864384,3.566284406187278,0.0584775647449138
COc1ccc2c(C)c(C(=O)NCCSc3nnnn3C)oc2c1,[C][O][C][=C][C][=C][C][Branch1][C][C][=C][Branch1][P][C][=Branch1][C][=O][N][C][C][S][C][=N][N][=N][N][Ring1][Branch1][C][O][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1],1.79542,0.5363863918047844,2.392891853763773,0.289040105260149
COC(=O)c1ccc(Cn2c(-c3nnco3)cc3ccccc32)o1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][C][N][C][Branch1][Branch2][C][=N][N][=C][O][Ring1][Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=C][O][Ring2][Ring1][Ring2],3.119200000000002,0.5365764617148913,2.561734122671337,0.1211481859031193
Fc1ccc2c(c1)nc(NCCCn1ccnc1)c1nccn12,[F][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][=C][Branch1][N][N][C][C][C][N][C][=C][N][=C][Ring1][Branch1][C][=N][C][=C][N][Ring1][Branch1][Ring2][Ring1][Ring1],2.720300000000001,0.5758256558404247,2.5530250670914807,0.3261032121106426
Cc1nc(-c2cccc(CNC(=O)c3c(C)[nH]c4ccccc34)c2)n[nH]1,[C][C][=N][C][Branch2][Ring2][Ring1][C][=C][C][=C][C][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][C][NH1][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=C][Ring2][Ring1][Ring2][=N][NH1][Ring2][Ring1][=Branch2],3.4998400000000016,0.5289558750055194,2.254970412540583,0.389808962487014
N#CC(C(=O)c1cnc(-c2ccc3c(c2)OCO3)s1)c1ccccn1,[N][#C][C][Branch2][Ring1][=N][C][=Branch1][C][=O][C][=C][N][=C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][S][Ring1][=C][C][=C][C][=C][C][=N][Ring1][=Branch1],3.4238800000000023,0.6710006863190485,3.128318690657644,0.2266847409375985
COC(=O)C(C)CN(C)Cc1cc(F)cc(C(F)(F)F)c1,[C][O][C][=Branch1][C][=O][C][Branch1][C][C][C][N][Branch1][C][C][C][C][=C][C][Branch1][C][F][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O],3.0854000000000017,0.6182906580129626,2.744491866176704,0.3469614238881084
Cn1cncc1-c1nccn1-c1ccccc1OCC1CCCO1,[C][N][C][=N][C][=C][Ring1][Branch1][C][=N][C][=C][N][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][C][C][O][Ring1][Branch1],2.8306000000000013,0.7240409294475514,3.0690249323308283,0.5511797149069286
Cc1ccccc1-c1nnc(SCCCCC(=O)N(C)C)n1C,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][N][=C][Branch1][#C][S][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][N][Ring1][#C][C],3.141120000000001,0.5772330839876296,2.19098784989691,0.6951775700412384
Cc1cc(C(=O)NCc2cc(-c3cc4ccccc4o3)on2)c(C)o1,[C][C][=C][C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][O][N][=Ring1][=C][=C][Branch1][C][C][O][Ring2][Ring1][Branch2],4.227640000000003,0.6029995175314753,2.4220666207920267,0.5929309668653495
Cc1ccc(CNC(=O)c2cc(Cn3c(C)nc4ccccc43)[nH]n2)o1,[C][C][=C][C][=C][Branch2][Ring2][C][C][N][C][=Branch1][C][=O][C][C][=C][Branch2][Ring1][C][C][N][C][Branch1][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][NH1][N][=Ring1][S][O][Ring2][Ring1][=Branch2],2.947540000000001,0.5796616206367001,2.459252874079045,0.4390552291044556
