gen_mol,SMILES,gen_romol,gen_logP,gen_qed,gen_SAS,gen_obj
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][C][O][Ring1][Branch2],COC1=CC=CC=C1CCC(=O)NC2=CC=C3C(=C2)OCCCO3,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2270>,3.4278000000000013,0.9139634782341686,1.9040873094845239,2.665730081686319
[O][=C][Branch1][=N][N][C][C][N][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1],O=C(NCCNC1=CC=CN=C1)NCC2=CC=C3C(=C2)OCO3,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD22E0>,1.7215999999999996,0.7071096160431249,2.1352845693539244,1.4002635108617003
[C][O][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][F][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch1],COC1=CC=C(NC(=O)CNC2=CC=C(C#N)C=C2F)C(OC)=C1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2350>,2.765180000000001,0.8512662843824838,1.9939044457810624,2.2624269761313567
[C][C][Branch1][C][C][Branch1][C][C][C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][Ring1][Branch2][NH1][N][=Ring1][#C],CC(C)(C)C=1C=C(C(=O)N2CCC(C(N)=O)C2)[NH1]N=1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD23C0>,0.6546000000000003,0.8212833904616351,2.9708588017741935,1.1355581505339822
[C][C][=C][C][=C][Branch2][Ring2][C][N][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=N][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=C][S][Ring1][Branch2][NH1][N][=Ring1][#C][C][=C][Ring2][Ring1][=Branch1][C],CC=CC=C(NC1=C(C(=O)NC2=NC(C3CC3)=CS2)[NH1]N1)C,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2430>,3.820800000000001,0.6109451398126111,3.5182186425465583,-0.46349294348350245
[C][N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Branch1][N][=C][N][Ring1][Branch1][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][Ring1][=Branch1][C][N][C][Ring2][Ring1][Branch1][=O],CN1C(=O)C2=C(N=CN2CC(=O)OC3CCCCC3C)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD24A0>,0.5451999999999988,0.8324806336984544,3.442895644893367,0.7195075235989048
[C][O][C][=C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][#Branch1][O][C][Branch1][C][F][F][=C][Ring2][Ring1][Ring1],COC1=CC=C(NC(=O)C2=CC=CC=C2)C(OC(F)F)=C1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2510>,3.5489000000000015,0.9167469990958172,1.6970696960514662,2.8866652994276203
[C][C][=Branch1][C][=O][N][Branch1][N][C][C][C][=C][N][Branch1][C][C][C][=Ring1][=Branch1][C][=C][C][Branch1][=Branch2][N][C][C][C][C][Ring1][Branch1][=O][=C][C][=C][Ring1][N][Cl],CC(=O)N(CC=1C=CN(C)C=1)C2=CC(N3CCCC3=O)=CC=C2Cl,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2580>,3.3584000000000023,0.8525691147581564,2.6396828613953005,1.623162712395482
[C][C][C][C][O][C][C][N][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][Branch1][C][N][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C],CCC1COCCN1S(=O)(=O)C2=C(N)C=C(C)C=C2C,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD25F0>,1.6851399999999999,0.8618564819259564,2.9398880970800256,1.3693943125497565
[C][C][=N][C][=C][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][N][=C][Ring1][=Branch1][N][=C][Ring1][=N][=C][C][=C][Ring2][Ring1][=Branch1][O][Ring2][Ring1][=Branch2],CC1=NC2=CC(C(=O)NC3=CC=C(OC4=CC=CN=C4)N=C3)=CC=C2O1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2660>,3.9708200000000016,0.6011511394874638,2.259078274888763,0.7466774225485562
[C][C][=C][Branch1][P][C][=Branch1][C][=O][N][C][C][N][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=N][N][Ring1][P][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],CC1=C(C(=O)NCCNC2=CC=CC=N2)C=NN1C(C)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD26D0>,3.037720000000001,0.6432754338073705,2.7300125603830185,0.486364608653834
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][N][C][Branch1][C][C][=C][C][Branch1][C][C][=C][Branch1][Ring1][C][#N][C][Ring1][#Branch2][=O],COC1=CC=CC=C1NC(=O)CN2C(C)=CC(C)=C(C#N)C2=O,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2740>,1.9841199999999999,0.9354879310337968,2.0476342784683386,2.629805376700645
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch1][=N][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][O][C][Ring1][=N][=O],CC1=CC=CC=C1N2CCN(CC(=O)N(C)CCO)C2=O,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD27B0>,0.6877200000000001,0.8677975882751927,2.2704698803791192,2.068518060996844
[C][C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1],CCOC1=CC=C(C(=O)NC2=CC=C(OC(C)=O)C=C2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2820>,3.262900000000002,0.6795754941166271,1.558777947757477,1.8390995228256584
[C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=N][O][Ring2][Ring1][Ring1],CC1=CC(NC(=O)NCC2=CC=C3C(=C2)OCO3)=NO1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2890>,2.0334199999999996,0.8947830303682319,2.1188531959219414,2.3550619559192185
[C][C][Branch1][C][C][C][C][C][O][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][=N],CC(C)CC1COCCN1C(=O)N=C(C2=CC=C(F)C=C2)CC,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2900>,3.891700000000003,0.7898199446971331,3.245362074662424,0.7037376488232416
[C][C][=Branch1][C][=O][N][C][C][N][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1],CC(=O)NCCN(CC1=CC=CC(F)=C1)C(=O)C2=CC=CC(C)=C2,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2970>,2.9126200000000013,0.8862565464744877,1.9441905537029918,2.487092178669447
[C][N][C][=C][Branch2][Ring1][=N][C][C][N][C][=Branch1][C][=O][C][C][C][C][C][Branch1][O][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2][C][Branch1][C][C][=N][Ring2][Ring1][Branch1],CNC1=C(CCNC(=O)C23CC4CC(CC(C4)C2)C3C)CC=N1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD29E0>,2.8606000000000007,0.8194694000930822,5.521458927809276,-1.4241119273438647
[C][N][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][Ring1][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][C][Ring1][P],CNC(=O)NCC(=O)N1CCC(N2CCN(C3=CC=CC=C3)C2=O)C1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2A50>,0.45850000000000124,0.8312976998876752,2.8001161705846247,1.3563723288537517
[C][C][=N][O][C][Branch1][C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1],CC1=NOC(C)=C1S(=O)(=O)NC2=CC=CC(Cl)=C2,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2AC0>,2.7456400000000007,0.9414819765056595,2.0200540445162467,2.687355838012051
[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F],CCC1=CC=CC=C1NC(=O)CCNS(=O)(=O)C2=CC=CC=C2F,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2B30>,2.6952000000000007,0.8061009109160756,1.8704174193746326,2.160087135205745
[O][=C][Branch1][P][N][C][C][O][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][NH1][C][Ring1][Branch1][=C][Ring1][=Branch2],O=C(NCCOCCCOC1=CC=CC=C1)C2=CC=C3C=C[NH1]C3=C2,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2BA0>,3.3834000000000017,0.5879891336507983,2.0421558099812156,0.8977898582727759
[C][C][O][C][C][C][N][C][=N][C][Branch1][=C][C][C][=C][C][=N][N][=C][Branch1][C][C][N][Ring1][=Branch2][=N][Ring1][=C],CCOCCCN1C=NC(C2C=CC=NN=C(C)N2)=N1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2C10>,1.3094,0.7947082652585516,4.187266611668887,-0.21372528537612911
[O][=C][Branch2][Ring1][C][C][=C][C][=N][C][Branch1][Branch2][O][C][C][C][C][Ring1][Ring2][=C][Ring1][O][N][C][C][C][Branch1][C][O][C][C][C][C][C][Ring1][#Branch1][C][Ring1][O],O=C(C1=CC=NC(OC2CCC2)=C1)N3CCC4(O)CCCCC4C3,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2C80>,2.780100000000001,0.9255314431478638,3.28089434062527,1.3467628751140488
[C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch2],CCOC(=O)C(C)NC(=O)C1=CC=CC(C(=O)OC)=C1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2CF0>,1.1545999999999998,0.8177017632799017,2.192165020156949,1.8963437962425598
[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][O][C][Ring1][=Branch1][C][=C][Ring2][Ring1][C],CC(=O)C1=CC=C(C(=O)NC2=CC=C3C(=C2)COC3)C=C1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2D60>,3.1717000000000013,0.8790950999564475,1.9202790050475524,2.4751964947346856
[C][O][C][=C][C][=C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][C][O][C][Branch1][C][C][C][C][Ring1][#Branch1][C],COC1=CC=C(NC(C)=O)C=C1N(C(C)=O)CC2COC(C)CC2C,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2DD0>,3.0676000000000014,0.8878746883990097,3.6098614504135504,0.8295119915814979
[C][C][=N][C][=C][Branch1][=Branch2][C][=C][C][=N][C][Ring1][Ring1][Ring1][=Branch2][C][Branch2][Ring1][=Branch1][N][C][C][C][Branch1][N][C][C][N][C][=Branch1][C][=O][C][C][Ring1][Branch2][C][C][Ring1][=N][=N][Ring2][Ring1][Branch2],CC1=NC=C(C=CC2=NC21)C(N3CCC4(CCNC(=O)CC4)CC3)=N,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2E40>,2.08377,0.5664240746414387,4.698191993399975,-1.8660716201927814
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][N][Ring1][Branch1][C][C][=C][N][N][=N][N][Branch1][C][C][C][=Ring1][=Branch1][Ring1][=Branch2],COC1=CC=CC=C1CC2CCCN2C3C=CN4N=NN(C)C43,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2EB0>,2.4537000000000004,0.8562875374555478,4.37276726957719,-0.09132958229945132
[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][C][NH1][C][Branch1][C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][S][Ring1][=Branch2][C][=C][Ring2][Ring1][Ring1],COC1=CC=C(CNC(=O)C2[NH1]C(C)=C(C(C)=O)S2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2F20>,1.7943999999999998,0.8679965732048557,3.1069981502374695,1.2329847157868086
[C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=C][N][C][=C][S][C][Ring1][Branch1][=N][Ring1][Branch2][N][=Ring2][Ring1][Branch2],CC=1C=C(C)N(C2=CC=CC=C2NC(=O)CC3=CN4C=CSC4=N3)N=1,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD2F90>,3.3795400000000013,0.6129397898046229,2.44991854386895,0.6147804051541645
[C][C][O][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],CCOC(=O)NCCC(=O)N(C)CC1=CC=C(Cl)C=C1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD3040>,3.088000000000001,0.8702780835355585,2.0365917985698214,2.314798619107971
[C][C][O][C][=C][Branch1][C][Cl][C][=C][Branch2][Ring1][C][C][N][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][C][=C][Ring2][Ring1][C][O][C],CCOC1=C(Cl)C=C(CNC(=O)C2CCC(=O)NC2)C=C1OC,<rdkit.Chem.rdchem.Mol object at 0x0000022188FD30B0>,1.8897,0.8287725715176866,2.706056545816269,1.4378063117721638
