gen_mol,gen_romol,gen_logP,gen_qed,gen_SAS,gen_obj
O=C(CNC(=O)c1ccsc1)Nc1ccnn1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924890>,2.3023000000000007,0.7552170492216334,2.1930143998395053,1.5830708462686616
CCc1nc2ccccc2n1CC(=O)N1CC(C)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924900>,3.749000000000003,0.7372302202141928,2.688830858186968,0.9973202428839962
CCCS(=O)(=O)N(C)C1C2C(=O)CC(C)(O)C(C)(C1)C2OC,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924970>,0.7916000000000001,0.8040891347511924,5.333029416884451,-1.3125837431284895
CCOc1cc(OC)ccc1CNc1ccncc1C,<rdkit.Chem.rdchem.Mol object at 0x00000238AE9249E0>,3.4094200000000017,0.8748263772210627,1.9901157953914375,2.3840160907138763
COc1c(C(C)C)cc(C)cc1-n1nncc1CO,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924A50>,2.20002,0.9162213326849636,2.747935334057061,1.8331713293677572
C#CCN1CCC(C(=O)N(CCOC)Cc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924AC0>,2.0067999999999997,0.7218610489153189,2.2030691436032033,1.4062361009733912
O=C(c1ccco1)N1CCN(Cc2n[nH]c(=O)[nH]2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924B30>,-0.35099999999999953,0.7986868884953204,2.5546346282826846,1.4387998141939176
Cc1ccc(C(=O)OCC(=O)NC2CCCc3[nH]c(=O)ccc32)s1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924BA0>,2.09542,0.8299657481600244,2.9747202640496493,1.1751084767504727
COc1ccc(CCNC(=O)c2n[nH]c3ccc(C)cc23)cc1O,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924C10>,2.5580200000000013,0.6726301074678074,2.1421400438090217,1.2210104935300152
CC(C)CC(=O)Nc1ccc(NC(=O)C2CCOC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924C80>,2.646200000000001,0.8757140166994644,2.3584551659278006,2.020114917569521
CCS(=O)(=O)NCCCNC(=O)c1cc(C)sc1C,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924CF0>,1.4241399999999997,0.7482120599192942,2.3439367263299484,1.3971235732665224
COC(=O)c1cccc(C(=O)Nc2ccccc2-n2cnnn2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924D60>,1.7011999999999998,0.7337320960149335,1.987919091615435,1.6807413884592326
COc1c(CNc2nnc(C(F)(F)F)s2)c(C)nn1C,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924DD0>,2.21952,0.9380299252276988,2.795961949237592,1.894187676900902
O=C(CCc1nc(-c2ccco2)no1)Nc1nc2ccccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924E40>,2.7772000000000006,0.5841477509617299,2.3456057183995522,0.5751330364090972
COc1ccc(-c2nnc(CCC(=O)NC3CC3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924EB0>,1.9564,0.8783951322732116,1.9505166973552477,2.4414589640108106
O=C1COc2ccc(C(=O)Nc3ccccc3F)cc2N1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924F20>,2.4089,0.8905046146182214,1.919381312739862,2.5331417603512447
CCCNC(=O)c1nn(C(=O)OC(C)(C)C)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924F90>,2.9593000000000007,0.9457665825993155,2.191398741802143,2.537434171194435
CC1CN(C(=O)CCNC(=O)C2CCCC2)c2cccc(Cl)c2N1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D040>,3.1835000000000004,0.877173141540082,2.994939721063224,1.3909259866371864
O=C(NC1CC(=O)N(c2ccc(F)cc2)C1)c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D0B0>,2.4225000000000003,0.9465197899377191,2.472172845197683,2.2604261044909126
O=C(OCc1ccccc1)N1CCC2C(CCC(=O)N2)C1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D120>,1.9237,0.9042663233252762,2.931415799098234,1.589915817528147
N#Cc1cn(CCOc2ccc(Cl)cc2)c2cnn(C)c(=O)c12,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D190>,2.339079999999999,0.7365491208908459,2.5223430865833016,1.1604025178709279
Cc1nc2ccc(C(=O)Nc3cnn(C)c3)cc2s1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D200>,2.5905200000000006,0.7797001675539024,2.1325284307040047,1.7659724070655072
O=C(Nc1nnc(-c2ccco2)o1)c1ccc(F)cc1F,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D270>,2.860100000000001,0.8020613991235879,2.2148859281244775,1.7954210674934616
CCCOC(=O)c1cc(NC(=O)Cc2ccc(F)cc2)c[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D2E0>,2.9018000000000006,0.8060863858660088,2.185736260412563,1.8446956689174812
Cn1nc(C(=O)NCc2ccc3c(c2)OCO3)cc1N,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D350>,0.6609999999999997,0.8575981808077373,2.2975125565250405,1.9904783475136458
CCN(C(=O)CCC(=O)c1ccc(OC)cc1)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D3C0>,3.8503000000000034,0.7249512489854537,1.881050025574405,1.7437062193528634
Cc1c(C2CC2)nn(-c2cccc3cccnc23)c1N,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D430>,3.1885200000000005,0.7729866242409336,2.496141706322611,1.368791414882057
Cc1ccc(-n2ccnc2Sc2nc(C)nc3ncnn23)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D4A0>,2.781460000000001,0.5721924737439121,2.88284618191644,-0.021883813196879487
Cc1sc(=O)n(CC(=O)Nc2ccccc2C)c1C,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D510>,2.4737600000000004,0.9359729208250692,2.0429903636428595,2.636874240482487
CCCN(CC1CC1)C(=O)c1cc(N)ccc1F,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D580>,2.6701000000000006,0.8165714763742401,2.1286304966355587,1.9542268852356415
Cc1nn(C)cc1C(C)NC(=O)NCc1cnn(-c2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D5F0>,2.4746200000000007,0.7501783790837473,2.7583319885694575,0.9925599068492792
COc1ccccc1-c1cccc(NC(C)=O)c1C#N,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D660>,3.192280000000001,0.9275308005847347,1.956487773413416,2.681166229510257
COc1ccc(CNc2ccc(C#N)cn2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D6D0>,3.227380000000002,0.9290993123587966,2.017264328139902,2.6282322336540815
COc1ccc(C(O)C(C)NC(=O)Nc2cnccc2C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D740>,2.642220000000001,0.7918214065156203,2.8281631929702886,1.1309438396078129
Cc1nc(-c2ccccc2)sc1C(=O)NCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D7B0>,3.894420000000002,0.906464338150079,1.9031701909958336,2.6291514997545615
Cc1cccc(C(=O)Nc2c(C)cc(C)cc2N)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D820>,3.446360000000001,0.8064261529208884,1.8187013103884215,2.21342945421602
CCc1nc(C2CCCN(c3ncnc4[nH]cnc34)C2)no1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D890>,1.6822999999999997,0.7854598492213001,3.3460181440824472,0.5812811020240529
N#Cc1cccc(NC(=O)CCSc2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D900>,3.6791800000000014,0.8510680436576793,1.8227985540121274,2.432541664276269
Cc1cnc(CN2CCN(c3nccs3)CC2c2ccccc2)cn1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D970>,3.3050200000000025,0.7215522738615321,2.952320003561697,0.6554413657459635
CC(C)OCCC(=O)N1CCC(C(=O)NCC(F)(F)F)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93D9E0>,1.7185999999999997,0.8092229656475465,2.278577333718699,1.7675374945190327
N#Cc1nccnc1N1CCCC1Cn1nnc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DA50>,1.7619799999999999,0.7329334797073674,3.0655188619927385,0.5991485365440985
COCCNS(=O)(=O)c1cc(C)c(OC)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DAC0>,1.23674,0.7919548254217519,2.056249079838068,1.9035250472706915
N#Cc1ccc(C(=O)N2CCCC(CCOc3cccnc3)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DB30>,3.274580000000002,0.8408973856012404,2.5776192175280332,1.6268677104781686
CC(=O)Nc1nnc(C2CC(=O)N(c3cccc(F)c3)C2)s1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DBA0>,2.1560999999999995,0.9401190491786402,2.748824939272369,1.9517703066208316
Cc1ncc(CN2CCCC(C)(C)c3ccccc32)s1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DC10>,4.529520000000004,0.8060654811509417,2.459480977577673,1.5708464281770356
Cc1n[nH]c(C)c1CNC(=O)c1ccc(NC(=O)c2ccco2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DC80>,2.801840000000001,0.6657694004882109,2.122861203673935,1.2059857987671192
CC12C(=O)c3ccccc3NC(=O)C1C2C(=O)NCc1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DCF0>,1.7851000000000001,0.8948980178029909,3.4646853303447216,1.0098047586702332
CCc1c(C)nn(CC(=O)Nc2cccc3cccnc23)n1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DD60>,2.33582,0.8015133375774668,2.4568354450988448,1.5507312427884887
CCCC(=O)Nc1cccc(C(=O)N(C)Cc2ccc(OC)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DDD0>,3.706000000000003,0.8358154624458691,1.7549910163964224,2.4240862958329235
COCCCNS(=O)(=O)c1ccc(C)c(N)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DE40>,0.89202,0.5863147740662692,1.9874602273255064,0.9441136430058394
Cc1cc(Cl)ccc1S(=O)(=O)NC(C)C(=O)NC1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DEB0>,1.59382,0.865996777231146,2.4786740187055702,1.8513098674501594
Cc1csc(CNc2cccc(C(N)=O)c2C)n1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DF20>,2.4709399999999997,0.8880301787183859,2.1370301952226836,2.303120698369246
CN(Cc1ccc(C#N)cc1)S(=O)(=O)Cc1cccc(C#N)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93DF90>,2.3917600000000006,0.8445291281990556,2.2419936191276815,1.9806520218675967
CC(=O)N(C)c1cccc(NC(=O)COc2ccc(C)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E040>,2.9952200000000015,0.9230765942424021,1.8322102056661418,2.783172765545869
N#Cc1cc(CN2CCOC3CCCCC32)ccc1F,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E0B0>,2.8407800000000014,0.8317256031750756,3.1038144557725094,1.0548135601028683
Cc1cc(NC(=O)NCCc2ccc3c(c2)OCCO3)no1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E120>,2.1184199999999995,0.9033017747246885,2.185113741802141,2.331395131821302
CC(O)CN1CCN(C(=O)CC(C)(C)C)CC1(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E190>,1.7261999999999997,0.8491142599215014,3.2475193613826514,0.9980519382248554
Cc1cc(C)n(CC(C)C(=O)NCc2ccccc2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E200>,2.45244,0.9076880399135584,2.387913646530576,2.150526553037216
CC(C)(C)OC(=O)N1CCC(CNC(=O)c2c(F)cccc2Cl)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E270>,3.8560000000000025,0.8785383127745512,2.13253834024904,2.260153223623716
Cc1cccc(C(C)Nc2cc(N)ccc2F)n1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E2E0>,3.284420000000001,0.8157577724761149,2.643328650757427,1.4354602116231474
COCCCNC(=O)C1CCCCN1C(=O)c1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E350>,2.1424199999999995,0.8176711937657901,2.2865675776210033,1.801788391207947
COc1cc(OC)cc(C(=O)NCCc2c[nH]c3ccccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E3C0>,3.1576000000000013,0.7319451105778183,1.9026247772341662,1.7571007756549255
COc1ccc(CNC(=O)Nc2cc(-n3cnnn3)ccc2F)c(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E430>,2.1488999999999994,0.6226163664852759,2.3863953155174737,0.7266865169089054
CSc1ccc(Cl)c(C(=O)NCC(=O)NCc2ccco2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E4A0>,2.701100000000001,0.7943609795018749,2.0971454415540016,1.8746594559553729
CCC1CCC(NC(=O)N2CCN(C(=O)COCC)CC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E510>,1.8454999999999995,0.8389029319988602,2.2040540925004617,1.9904605674938392
COc1ccc(C(=O)N2CCN(Cc3ccsc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E580>,2.7147000000000014,0.8693157276118864,1.830070232186758,2.516508405872674
COC(=O)c1cc(N2CCN(c3ccccc3)CC2)nc(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E5F0>,0.8830999999999998,0.8475828313994686,2.222235577169638,2.0156785798277053
CN(C)C(=O)c1cccc(NC(=O)C2CC=CCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E660>,2.683200000000001,0.8600101912201947,2.525470239937169,1.774580716163804
CCC(NC(=O)NCc1ccco1)C(C)N1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E6D0>,1.5781,0.835959335059087,3.185089973120932,0.9947067021745033
CCC(CC)C(=O)NC1CC(=O)N(CCc2ccc(OC)cc2)C1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E740>,2.391,0.795083011871566,2.6187650367922704,1.3566500225655598
CC(C(=O)N1CCOCC1)N(c1ccccc1)S(C)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E7B0>,0.6999,0.8206644835286322,2.593043243075666,1.5102791745674953
CC(O)CNC(=O)C(C)Oc1ccccc1Br,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E820>,1.7133999999999994,0.8704000635891608,2.6846705933921946,1.6673297245536096
O=C(OCCOc1ccccc1)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E890>,2.3174,0.5969726874673517,1.6385678207669514,1.3462956165698068
Cc1csc(=O)n1CSc1nnc(-c2ccco2)n1C1CC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E900>,3.154420000000002,0.6706397018153083,2.8383761044395044,0.5148224046370373
COc1ccc(NC(=O)Cc2noc(Cc3cscn3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E970>,2.3067,0.7456932821598903,2.4035999337086214,1.32486647709083
CN(C)C(=O)CSc1nnc(-c2ccco2)o1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93E9E0>,1.5099,0.7689448442534237,2.379254081840557,1.4654701394265617
Cc1c(C(=O)N(CCc2cccs2)Cc2ccccc2)cnn1C,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EA50>,3.6751200000000024,0.6870432708805497,2.1794896601773086,1.25572669422544
CCCOC(=O)c1ccc(S(=O)(=O)Nc2ccc(C)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE924270>,3.3626200000000015,0.8228022488005697,1.6957866479738346,2.418224596029014
CC(C)(C)OC(=O)N1CCc2nc(NC(=O)C3CCC3)sc2C1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EAC0>,3.174900000000002,0.8995469759769261,2.344227685061746,2.1535071948228843
Cc1ccc(C(=O)NCC(=O)C(C#N)c2nc(C3CC3)cs2)s1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EB30>,2.9967000000000015,0.8722315812559222,3.2687599112008856,1.0923979950787253
COc1ccc(CNC(=O)CSc2nnc(C)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EBA0>,2.2636200000000004,0.8293192809180862,1.9133668075371855,2.2332295970532456
Cc1nn(-c2ccc(C(=O)NCCCO)cc2)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EC10>,2.4461200000000005,0.711434068562808,1.9391950177290802,1.6179753250849598
CCCNC(=O)Cn1nc(-c2cccs2)c2ccccc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EC80>,2.651200000000001,0.7833884513435134,2.102061451295512,1.8148808054220549
CC(C)c1nnc2n1CC(NC(=O)Cc1ccc(F)c(F)c1)CC2,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93ECF0>,2.3534000000000006,0.9336364718604914,2.939677551143591,1.728504808158866
CCC(C)C(=O)Nc1ccccc1S(=O)(=O)NC1CCCCC1O,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93ED60>,2.2530000000000006,0.7300045425750942,3.110687896877687,0.5393348159977838
COCCn1c(SCC(=O)NC2CCCCC2)nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EDD0>,3.223700000000002,0.7814883871357381,2.04892994684716,1.8585119888315305
CC(=O)Nc1cccc(NC(=O)c2ccccc2-n2cnnn2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EE40>,1.8729999999999996,0.7632874294154721,2.011513740444867,1.8049234066324935
O=C(Nc1nccs1)C12CC3CC(CC(C3)C1)C2,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EEB0>,3.298000000000002,0.8882265997735528,3.599068523432499,0.8420644754352651
COCCS(=O)(=O)NCc1cn(-c2ccccc2)nn1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EF20>,0.3330999999999995,0.7956436052094122,2.302297981626255,1.6759200444208062
Cc1ccsc1C(O)CNC(=O)C1CCCN(C(N)=O)C1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE93EF90>,0.99682,0.7736939577494262,3.200103819274779,0.6683659694723518
C=CCN(Cc1cn(C)nc1C)c1cnn(-c2ccccc2)c1C#N,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936040>,2.9785000000000013,0.6511166734038387,2.922472687964291,0.33311067905490255
CCC1C(=O)NCCN1C(=O)c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE9360B0>,1.7996999999999999,0.9052852004469384,2.528881881526658,1.9975441207080342
Cc1cnn(CCC(=O)NCc2ccc(N3CCCCC3=O)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936120>,2.4149200000000004,0.8780094226565115,2.1830666207920277,2.20698049249053
CCCCC(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936190>,2.9899000000000013,0.8745291512935848,1.7275067318765842,2.64513902459134
COc1ccc(OC)c(NC(=O)NC(C)c2ccc(C#N)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936200>,3.4581800000000014,0.8815993949790438,2.3363675626246465,2.071629412270573
CCOc1ccc(N)cc1S(=O)(=O)NC(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936270>,2.1344000000000003,0.7523657250691356,2.1863973598141104,1.5754312655315674
N#Cc1cccc(C(=O)NC2CC3CCC2C3)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE9362E0>,2.476680000000001,0.8629883034127027,3.703776737087443,0.6111647799760709
Cc1ccc(F)cc1C(=O)Nc1ccc(Cl)cc1N,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936350>,3.622020000000002,0.8244720541946174,1.7630690618677125,2.3592912091053746
CC(NC(N)=O)C(=O)NCC(=O)N1CCc2nc(N)nc(N)c2C1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE9363C0>,-2.3012999999999977,0.40916417586472154,3.0599798985780167,-1.014159019254409
Cc1ccc(CN(C)C(=O)C2CCCN(c3ncccn3)C2)s1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936430>,2.721520000000001,0.8647634805135209,2.8246645222148707,1.4991528803527334
Cc1nccc(CNC(=O)N2CC3CCC(C2)N(CC(C)C)C3)n1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE9364A0>,2.04682,0.9171280797434778,4.077048224299672,0.5085921744177169
Cc1nc(NC(=O)c2cnccn2)cc(N2CCCC2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936510>,1.4275199999999997,0.9175034926802255,2.3053858650727754,2.282131598328352
CN(Cc1cccc(C#N)c1)C(=O)C1CCN(C(=O)C(C)(C)C)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936580>,2.801380000000001,0.8490204076847695,2.2618797429639734,1.983222295459874
CCCNc1ncccc1CNC(=O)c1ccn2ccsc12,<rdkit.Chem.rdchem.Mol object at 0x00000238AE9365F0>,3.1477000000000013,0.7346383619307382,2.742254847571372,0.9309369620823187
Cc1cccc(CN(Cc2cccnc2)CC2CC2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936660>,3.1972200000000015,0.8045438576708084,2.1758157953914363,1.8469034929626051
CC(OC(=O)CNC(=O)c1ccc(F)cc1F)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE9366D0>,2.9990000000000014,0.8620752043703532,2.3490226515855,1.9613533702662664
CS(=O)(=O)c1ccc(C(=O)NCCn2cnc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936740>,1.8697999999999995,0.7667256370451059,1.9506925324968059,1.8829356527287233
CCn1c(SCc2ccccc2)nnc1-c1ccccc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000238AE9367B0>,4.265900000000003,0.6347319411937923,1.841284893524925,1.3323748124440362
O=C(NCc1cccs1)c1cc2cc(Cl)ccc2oc1=O,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936820>,3.4379000000000017,0.7522836726619836,2.0934020819706305,1.6680162813392876
COCCn1cnc2c(-c3ccccc3)c(C#N)c(N)nc21,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936890>,2.19858,0.7960596444488478,2.467204675868075,1.513093546376164
CCC1CCCCN1C(=O)CNc1ccc(OC)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936900>,2.9068000000000014,0.8777680947888106,2.4571534752525164,1.9316869986915366
CN(C(=O)C1CCC1)C1CCN(c2ccc(F)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936970>,3.0530000000000017,0.8539650069860231,2.0320222384243483,2.2378027965057674
OCCCn1nnc(CO)c1-n1cc(Br)cn1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE9369E0>,0.10099999999999959,0.817579532098068,3.099842543379017,0.9880551171113225
Cc1cc(C)n(Cc2ccc(C(=O)N(C)Cc3ccco3)cc2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936A50>,3.4134400000000023,0.7227880121386513,2.0947699080624176,1.519170152630839
Cc1nnnn1-c1ccccc1C(=O)Nc1ccc2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936AC0>,1.9517199999999997,0.7919842085916636,2.1484481886054034,1.8114728543529148
CCc1n[nH]c(NC(=O)c2cccc(S(=O)(=O)NC3CC3)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936B30>,1.0601,0.7295730127825032,2.436908522973834,1.2109565409386822
Cc1ccc(-c2nc3ncccc3o2)cc1NC(=O)c1cnccn1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936BA0>,3.240520000000001,0.6191800582639245,2.3145102456603084,0.7813900456593141
c1coc(-c2nnc(CSc3ncn(-c4ccccc4)n3)[nH]c2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936C10>,2.2978999999999994,0.5497325022540339,2.7644086166340234,-0.01574610536385368
COc1ccc(F)c(NC(=O)CCC(=O)c2ccc(C#N)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936C80>,3.3075800000000015,0.8260447410684615,1.899248418226529,2.230975287115778
CCC(C(=O)OC)N(c1cc(C)ccc1Cl)S(C)(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936CF0>,2.36602,0.7815741543597711,2.8645596947131633,1.0433110770856922
Cc1nc(C)c(CCNC(=O)NC2CCCN(c3ncccn3)C2)s1,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936D60>,2.0606399999999994,0.852734744139786,2.9479369994036944,1.3157367212952353
CCCCNC(=O)COC(=O)c1nccnc1N,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936DD0>,0.1318999999999998,0.550206947051689,2.10928527214576,0.641749463112685
Cn1ccnc(NC(=O)CCNC(=O)Cc2cccc3ccccc23)c1=O,<rdkit.Chem.rdchem.Mol object at 0x00000238AE936E40>,1.6209999999999998,0.6950829252201814,2.1632726151846757,1.3121420109162316
