SMILES,logP,qed,SAS,obj
COc1ccccc1C(=O)c1cccc(C2OCCO2)c1,2.9716000000000014,0.8096745030164557,2.087145511983241,1.9612270030990373
Cc1ccc(C)c(NCCOc2cccc(N)c2)c1,3.376540000000001,0.6365946731193588,1.833195097370672,1.3497782682261226
Cc1nc(NC(=O)c2ccc(N3CCCCC3=O)cc2)sc1C,3.5291400000000026,0.9367991581918356,2.0412616664649583,2.64273412449422
Cc1cc(OC(C)C(=O)N2CC(C)OC(C)C2)ccc1Cl,3.051520000000002,0.8609529048776713,3.0702222319065147,1.2345422924818417
CC(C)Cn1cnc(S(=O)(=O)N(Cc2cccnc2)C2CC2)c1,2.2874,0.7789206832049393,2.6649676575892176,1.229635758435479
CCOC(=O)c1c(-c2cccnc2)oc2cc(C#N)c(C#N)cc12,3.414860000000002,0.6861146841182216,2.585838007609928,0.8447354129811799
Cn1ncc(Nc2ccc3[nH]ccc3c2)c(Br)c1=O,2.7677000000000005,0.7633612227491564,2.574359199934774,1.2424469138110084
Cc1nc(-n2cccc2)sc1C(=O)Nc1cccc2c1ccn2C,3.986220000000003,0.6149564008449646,2.441063573220788,0.6337184310040351
Nc1c(-c2nc3ccccc3[nH]2)nnn1-c1ccc(F)c(Cl)c1,3.1853000000000007,0.591483217986274,2.4215467659808265,0.5358693239505437
Cc1ccccc1CNC(=O)c1c(C)oc2ccn(C)c(=O)c12,2.6783400000000004,0.8086799834361078,2.31973111912768,1.7236687980528589
O=C(CN1CCOCC1C1CC1)N1CCCCCC1,1.4997999999999996,0.7758741998134233,2.7461629235347846,1.1332080755323322
CCn1cc(C(=O)NCc2ccccc2OCC(C)C)cn1,2.8678000000000017,0.8552679428235952,2.069779188452266,2.2065605256657097
Cc1cnc(NC(=O)c2cnn(-c3ccccc3)c2)s1,2.889520000000001,0.8041698360530473,2.1099916574604034,1.9108575228048328
CCC1CN(C(=O)c2ccc3[nH]nnc3c2)CCO1,1.2089,0.880630234210973,3.060853273185135,1.34229789786973
CCCC(=O)Nc1nnc(-c2cc(N)ccc2C)s1,2.834320000000001,0.8413198673795604,2.2010831960644293,2.0055161408333726
Cc1occc1-c1nnc(SCC(=O)c2ccccc2F)o1,3.7521200000000015,0.5269160306874111,2.3185805000439004,0.3159996533931553
Cc1ccc(C(=O)COC(=O)c2n[nH]c(=O)c3ccccc23)s1,2.33272,0.5863338325631064,2.2421374061099293,0.6895317567056027
O=C(CCCn1cncn1)N1CCN(C(=O)c2ccc(F)cc2)CC1,1.1820000000000002,0.8158692670287044,2.102262774638181,1.9770835605053407
CCNC(=O)CNC(=O)NCCc1ccc(F)cc1C,1.1119199999999996,0.7308410418922798,1.997906564622209,1.65629864483919
N#Cc1cccc(OCC(=O)Nc2cccc(Br)c2)c1,3.338280000000002,0.9346099068351096,1.79506235409589,2.877987180079658
Fc1ccc(Nc2ccc3nnnn3n2)cc1Cl,2.0554,0.7672185851641711,2.4378461952226846,1.3982467305981707
Cc1nc(C)c(C2NCCc3c2ccc(F)c3O)s1,2.8397400000000013,0.8428528683957963,3.4271938141536005,0.7870705278253816
CCN(C)c1ccc(C(=O)NCc2ccc(-n3cccn3)nc2)cc1,2.6534000000000013,0.7521267073389035,2.211733928484336,1.5488996082101818
COc1nccnc1N1CC(NC(C)=O)C(C(C)C)C1,1.0820999999999994,0.8924525061003722,3.414765085143138,1.0474974453587231
O=C(CCCc1cccs1)Nc1cccc(CO)c1,3.2018000000000013,0.8502196655995532,1.8688089435245168,2.382289384473249
O=C(c1ccc(OCc2cscn2)cc1)N1CCCC1,2.958100000000001,0.8683705778507445,1.9685494329403284,2.373303456313394
COc1ccnc(NC(=O)c2cc(F)cc(Cl)c2O)c1,2.8406,0.913393002735125,2.127619851335494,2.439345162340131
CCOc1ccc(-c2nc(CN(C)S(=O)(=O)CC)c(C)o2)cc1,2.830220000000001,0.7760266517400577,2.304234278468339,1.5758989802319494
CCCc1nc(N)ncc1-c1nnnn1-c1ccccc1,1.6539999999999997,0.7809074964144711,2.4328658146314126,1.4716716674409431
Cn1nc(-c2ccccc2)cc1C(=O)Nc1cccc2c1ccn2C,3.831100000000002,0.6205086793284811,2.140622390022795,0.9619210066196104
CN(C(=O)c1cnn(-c2ccccc2Cl)c1)C1(C#N)CCC1,3.043980000000002,0.8744417148804287,2.6475120078803247,1.7246965665218186
CCCOc1ccc(S(=O)(=O)NCc2ccsc2)cc1,3.0154000000000014,0.8549208747984957,1.957499601059455,2.317104772933023
COCC1(CNC(=O)c2cc(C)on2)CC(O)C(O)C1,-0.1387800000000006,0.6949403078128167,3.658958371856425,-0.1842568327923412
Cc1csc(NC(=O)CSc2ccc(NC(=O)C3CC3)nn2)n1,2.3208199999999994,0.7769944500184456,2.3712069919087444,1.5137652581834835
CC1CC(C)(C)CC(CO)(NC(=O)C2CCOC2C)C1,2.1049,0.8337362848833283,4.239120416779771,-0.0704389923631296
C=C(C)Cn1c(C(C)NC(=O)c2ccncc2)nc2ccccc21,3.498400000000002,0.7320043885693276,2.646562345497612,1.013459597349026
CCOC(=O)C1CCN(C(=O)c2ccc(-n3cnnn3)cc2)CC1,1.0775999999999997,0.7796988572637646,2.1044956802442005,1.7939986060746227
NS(=O)(=O)c1ccc2c(c1)C(=O)c1cc(S(N)(=O)=O)ccc1-2,0.1928000000000002,0.6869051636416567,2.1963335266782824,1.2381922915300008
C=C(C)CN(CC)C(=O)CSc1nnc(-c2cccs2)o1,3.3148000000000017,0.5777136047923893,2.5656530076551167,0.3229150163068297
Cc1snnc1C(=O)Nc1cnn(Cc2ccccc2F)c1,2.4827200000000005,0.8021557920873273,2.438773906637307,1.5720050537993302
Brc1cccc2c1C(c1cnccn1)NCC2,2.4742000000000006,0.8764767405728178,3.2202573450676075,1.162126357796481
CCCC1CN(C(=O)Nc2cnn(Cc3ccccc3)c2)CCO1,2.9642000000000017,0.9178025804027736,2.6556782924917943,1.933334609522074
O=C1CCN(C(=O)Cc2ccc(F)cc2)c2ccccc2N1,2.7436000000000007,0.9265140299996508,1.978532148395548,2.6540380016027063
CNC(=O)c1ccc(NC(=O)c2cc(C)nc(N3CCCC3)n2)cc1,1.99712,0.8894855066894924,2.059266404107303,2.3881611293401592
COc1ccc(OC)c(CCN2CCCCS2(=O)=O)c1,1.6719000000000002,0.8297350006679287,2.370636125061768,1.7780388782778762
Cc1nnnn1-c1cc(NC(=O)COc2ccccc2F)ccc1F,2.26642,0.7670314927328277,2.126057520033632,1.7090999436305063
Nc1cc(Cl)ccc1C(=O)NCC1CCCC1,2.842200000000001,0.8131261627882999,1.885506004917481,2.1801248090240186
CCCCc1ccc(NC(=O)c2ccc(S(N)(=O)=O)o2)cc1,2.5219000000000005,0.8525999297815546,2.015716547602897,2.2472831013048764
N#Cc1cc(C2CCC2)[nH]c(=O)c1Br,2.27658,0.8341157090858856,2.90803848042898,1.2625400650004477
Cc1ccc(C(=O)NC2CCCc3occc32)c(O)c1C,3.409440000000002,0.8884729299116602,2.9217894553671737,1.5205751941911272
COc1ccc(C(C)NC(=O)c2ccc(=O)[nH]c2)c(OC)c1,1.8831,0.8834845186967046,2.488788092671058,1.928634500812465
CCc1cnc(C)nc1NC(CC)c1cnn(C)c1,2.644120000000001,0.8965158803246491,3.1427441769983027,1.3398352246249434
CC(C)c1nn(C)cc1CNCCc1ccc(-n2cccn2)cc1,3.061500000000001,0.6798750837103352,2.3961217672007216,1.0032536513509545
Cn1ccnc1N1CCN(C(=O)c2ccccc2F)CC1,1.5216,0.8411537327435729,2.0638405435090927,2.141928120208772
Cc1n[nH]c(C)c1CNC(=O)c1cccn2nnnc12,0.3942399999999997,0.7174764494298851,2.7391902893185627,0.8481919578308625
CS(=O)(=O)c1cccc(C(=O)N2CCCCC2Cn2cccn2)c1,1.9815000000000005,0.8477170151359075,2.6855596305654856,1.5530254451140522
CC(=O)N(C)Cc1cccc(NC(=O)NC(C(N)=O)C(C)(C)C)c1,1.6864,0.7627961082984248,2.688691918865421,1.125288622626703
CC(NC(=O)c1ccc2c(c1)OCCO2)c1ccc(F)c(F)c1,3.227000000000002,0.9447179825235194,2.4010134947807664,2.3225764178368307
c1cc2ccc(NCc3nnc4n3CCCCC4)nc2[nH]1,2.492900000000001,0.7739390188694333,2.6457249391134887,1.223970155233678
Cc1ccc(SCC(=O)NCC(=O)Nc2c(C)cccc2C)cc1,3.4588600000000023,0.7905782908868547,1.8661065123711893,2.086784942063084
CC(OC(=O)c1ccc(CO)cc1)C(=O)Nc1cccc(C#N)c1,2.23458,0.8216906750391103,2.320285358261845,1.788168016933707
CC(C)C(=O)Nc1ccc(NC(=O)CCc2cccs2)cc1,3.9139000000000026,0.8485144832541105,1.82108439937038,2.421488016900173
CC1CCCCC1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.2959000000000005,0.8906563606408152,2.7133289204893547,1.7399528827147217
CCCC(=O)Nc1cccc(NC(=O)NC(C)c2ccncc2)c1C,4.011320000000002,0.7427167199114709,2.4725659554476493,1.2410176441097054
COc1cc(CNC(=O)Cc2ccc(Cl)cc2)ccn1,2.602500000000001,0.9207445635676812,1.8223441354724093,2.7813786823659967
COC(=O)c1ccsc1NC(=O)c1c(C)cnn1C,1.82892,0.869869444471815,2.4271998310984824,1.9221473912605929
CCOC(=O)CC1Nc2cc(C)cc(Br)c2NC1=O,2.44332,0.8370684044689446,3.084840475982338,1.100501546362385
CN(C(=O)CCC(=O)N1CCc2sccc2C1)C1(C#N)CCC1,2.31768,0.8503154994321748,2.80221549412768,1.4493620030331935
C#Cc1cccc(NS(=O)(=O)c2cccc(Cl)c2)c1,3.122100000000001,0.8832979628893053,1.9897151263982469,2.42677468804828
CCOC(=O)C(NC)c1nc2ccc(F)cc2s1,2.2590000000000003,0.8641467768561075,2.884921881526658,1.4358120027538792
Cc1csc(C(C#N)C(=O)c2cc(C)n(C3CCCCC3)c2C)n1,4.865140000000004,0.7457909328070548,3.092160903612017,0.6367937604232567
CN(Cc1cnn(-c2ccccc2)c1)C(=O)CSc1ccccn1,3.0180000000000016,0.6484291867305298,2.2054231336603483,1.036722799992301
CCOC(=O)c1cc2n(n1)CCCC(C(=O)OCC)C2=O,1.2156,0.6125525098963397,3.074884622386011,-0.0121220729043125
Cc1cc(C(=O)N2CCCC2)ccc1NC(=O)N(C)CCO,1.68702,0.8888085405032766,1.994640885560024,2.4494018169563594
CSc1nccn1CC(=O)Nc1cccc2ccccc12,3.3969000000000014,0.7508150738762345,2.041028740230404,1.7130466291507682
C=C(C)CN(CC)C(=O)CNc1cc(-n2cnnn2)ccc1F,1.6378999999999997,0.7854829649080041,2.627827513358449,1.2995873111815714
O=C(NCCNC(=O)C1CCCCC1)c1nc2c(F)cccc2s1,2.861700000000001,0.8155903704359352,2.2444943424515564,1.83345750972812
Cn1cc(C2CC2C(=O)OCc2cnn(-c3ccccc3)n2)cn1,1.8477,0.6699024513977241,3.3594958599754845,-0.009983602986864
COc1cc2c(cc1OC)C(C)N(C(=O)c1ccccc1F)CC2,3.602400000000003,0.8634761089572789,2.477666529329582,1.8397140154568128
CCc1ccc(C(=O)Nc2ccc(C)c3cn[nH]c23)o1,3.279020000000001,0.7661191472161968,2.4122461597639084,1.4183495763170757
CCN(CC)C(=O)C1CCN(Cc2ncccc2C(F)(F)F)CC1,3.1808000000000014,0.8238555612950305,2.3532369997942144,1.7660408066809374
COc1ccc(CCC(=O)Nc2nc(SC)ns2)cc1,2.839900000000001,0.8313092680836698,2.155565188103989,2.00098115231436
COc1ccc(-c2cn3cc(N)cc(OC)c3n2)cc1C,2.909120000000001,0.8025144449205343,2.353729409219653,1.6588428153830184
O=C1CCc2cc(NC(=O)NCC3CCC3)ccc2N1,2.4929,0.7915302914658278,2.1354445403307096,1.8222069169984287
O=C(C1CC(=O)N(c2cnn(CC(F)(F)F)c2)C1)N1CCOCC1,0.6571,0.8063216813494439,3.069382947240032,0.9622254595071876
COCc1nc(C)cc(NC(C)C(O)c2ccc(Cl)cc2)n1,3.1188200000000013,0.855337004604587,3.126645598904524,1.150039424118411
CCCCNS(=O)(=O)c1ccc(Br)c(OC)c1,2.536100000000001,0.8190423643285669,1.9217722674592856,2.173439554183549
COc1ccc(NC(C)=O)c(NC(=O)c2cccc(Cl)c2)c1,3.559300000000001,0.905398116217802,1.7225117556735174,2.804478825415492
CN(CCOc1cccc(F)c1)C(=O)C1CCCN1c1ncccn1,2.1219,0.803362813738946,2.766092768634463,1.2507213000602668
O=C(CCNC(=O)c1ccccc1)Nc1ccc(F)c(Cl)c1,3.237700000000002,0.88824416029037,1.5952402306358875,2.8459805708159625
O=C(NCC1CC=CCC1)NC1CC1c1ccccc1,3.198000000000002,0.8105062209995242,3.25145283683902,0.8010782681586015
O=C(NCC1CN2CCCCC2CO1)N1CCC(CO)C1,0.2634999999999999,0.7843673856637062,3.4581294596227155,0.4637074686958158
O=C(Nc1cccc2cn[nH]c12)NC1COC2(CCCC2)C1,2.786100000000001,0.7976365461678945,3.651671984232573,0.3365107466068995
CCN(C)S(=O)(=O)NC1CCCN(c2cc(C)nn2C)C1=O,0.010020000000001,0.8241990000681126,3.366065280778866,0.7549297195616971
Cc1cccc(OCC(O)CNC(=O)NCc2ccccc2Cl)c1,2.887520000000001,0.7201912854310443,2.3795596305654847,1.2213967965897368
C=CCNC(=O)CN(C)S(=O)(=O)c1ccc(F)cc1,0.7483999999999997,0.7847178689584579,2.0518588982756487,1.8717304465166404
Cc1ccc(Cn2nccc2NC(=O)C(C)Oc2ccccc2)o1,3.2388200000000014,0.7551949775993898,2.6168208247421525,1.1591540632547963
Cc1ccsc1-c1cccc(NC(=O)N2CCCC2CO)c1,3.7121200000000014,0.9066819745382384,2.6802571973368856,1.8531526753543064
Cc1cc2c(cc1C)N(CC(O)CO)C(=O)C(C(C)C)N2,1.4397399999999996,0.7849732474178345,3.4089878852088447,0.5158783518803278
Cc1c(Br)cccc1CNc1ccccc1C(=O)N(C)C,4.0714200000000025,0.904249995481164,2.0211794294507364,2.500070547955084
O=C(Nc1ccc(OC(F)(F)F)cc1)C1CCOCC1,2.9503000000000013,0.930301846625804,1.9564160701167133,2.6950931630123067
CC(C)NC(=O)c1cc(S(=O)(=O)N(C)C(C)C)ccc1Cl,2.5071000000000003,0.9005148000400409,2.04437438966294,2.4581996105372643
Cc1cnc(CC2COCCN(C(=O)CCc3ccccc3)C2)cn1,2.435320000000001,0.8394856475488618,2.820769059466919,1.3766591782773905
CC1CN(C(=O)c2cc(Cl)ccc2O)CCO1,1.9065,0.8339961680370103,2.4758082779644965,1.6941725622205546
CC(=O)Nc1ccc(Cl)cc1NCc1noc(C)n1,2.60192,0.8996903981178351,2.274128188807536,2.22432380178164
CCCn1c(N)c(NCCc2ccco2)c(=O)[nH]c1=O,0.7763999999999998,0.7235522190421669,2.456492169017812,1.1612689261930225
O=C1C(Sc2nc3ncccn3n2)CCN1c1ccccc1F,2.161,0.7367181031555879,3.1830208002651776,0.500569715512762
CC1CCc2nc(NC(=O)NCc3ccccn3)sc2C1,2.9846000000000013,0.9156643281578122,2.738398898161112,1.839922742627949
Cc1cc(C)c(CNC(=O)CCCOc2ccccc2)c(=O)[nH]1,2.467140000000001,0.7712739242636858,2.040837761139514,1.8155318601789152
CCc1c(C#N)cnn1-c1cccc(Br)c1,3.068880000000002,0.8454214738609624,2.4468592445791018,1.780248124725711
CC1(C)CC(c2cn(CCCc3nnc4ccccn34)nn2)CCO1,2.6262000000000008,0.7139357331223488,3.382913421953747,0.1867652436579971
Cn1cnnc1SCC(=O)N1CC2(C)CC1CC(C)(C)C2,2.3344000000000005,0.8043067419723652,4.193134044642587,-0.1716003347807611
CCNC(=O)c1ccc(S(=O)(=O)Nc2ccc(C)c(C)c2)cc1,2.853940000000001,0.8838635645165028,1.742256256490318,2.6770615660921964
O=C(CSc1ccc(O)cc1)NCc1cccs1,2.8622000000000005,0.8274496650418435,1.958889094630969,2.1783592305782484
Cc1ccc(C)c(CC(=O)OCCNc2cccnn2)c1,2.29124,0.6514289844621214,2.2688997742783243,0.9882451480322824
O=C(NCC(O)c1ccco1)Nc1ccccc1N1CCCC1=O,2.2615,0.783988033606616,2.721680356514728,1.1982598115183518
CC(C)(C(=O)N1CCC(CC(N)=O)CC1)c1cccc(Cl)c1,2.731600000000001,0.926017891422428,2.2816387418021407,2.3484507153099994
Cc1ccc(N2CCN(Cc3oc(CO)cc(=O)c3O)CC2)c(C)c1,1.7767399999999998,0.8803508218385405,2.452121126286533,1.9496329829061696
O=C(c1cn2cc(Cl)ccc2n1)N1CCc2ccccc21,3.1906000000000017,0.6916091897722482,2.277425713748689,1.180620235112552
COc1cccc(SCC(=O)Nc2ccc(C(=O)N(C)C)cc2)c1,3.127800000000001,0.8181482405862716,1.820455536481406,2.270285666449952
O=C(Nc1ccccc1)Nc1cccc(C(=O)N2CCCC2)c1,3.566600000000002,0.9102734653018985,1.60002082923101,2.9513464972784824
CCC(CC)NC(=O)c1c(-c2ccccc2)noc1C,3.5684200000000024,0.9048982255157278,2.0504982129738547,2.4739929146047848
Cc1ccc(CNC(=O)CCNC(=O)C2CC2C)cn1,1.1685199999999996,0.8183619620551927,2.7374842459823,1.3543255642936631
Cc1ncc(C(=O)NC(C)c2ccccc2)c(N)n1,1.85822,0.8778769285403882,2.417926760452584,1.9714578822493567
COc1cccc2c1C(=O)OC2S(=O)(=O)c1ccccc1,2.3381,0.8140332547478114,2.893315661364566,1.1768506123744906
N#Cc1cc(NC(=O)c2ccccc2SCC(N)=O)ccc1F,2.5270800000000007,0.823913928932993,2.102428715281526,2.017140929383439
COc1cc(CNC(=O)N=c2[nH]cc(C)s2)ccc1C,2.5121400000000005,0.912180863530104,2.9621710151716574,1.5987333024788626
Cc1ccnc(NC(=O)C2(c3ccc4c(c3)OCCO4)CCCC2)c1,3.611720000000002,0.9285776078595772,2.420118464838392,2.2227695744594937
CCOc1ccc(C(C#N)N(C)C(=O)C2CCCO2)cc1,2.2873800000000006,0.8336386922685366,3.25143080754075,0.9167626538019328
CC(=O)N1CCC(C(=O)Nc2cc(C)on2)CC1,1.1800200000000003,0.8559824018754191,2.0494034259919154,2.23050858338518
Cc1cc(C(=O)N2CCC(=Cc3ccccc3)CC2)c2cnn(C)c2n1,3.596320000000002,0.7123409609482276,2.4147679510021227,1.1469368537390157
O=C(Cn1cnc2ccccc2c1=O)N(Cc1ccco1)C1CC1,2.1807,0.7215525036244995,2.209953205327812,1.3978093127946851
O=C(CCc1ncc(-c2ccc(F)cc2F)o1)NCC(=O)NC1CC1,1.9472,0.8001701574555172,2.2715653021107087,1.7292854851668773
N#Cc1c(F)cccc1Nc1cnn(CC(O)CN2CCOCC2)c1,1.33058,0.8214414589873088,2.9986696917113864,1.108537603225158
CC(=O)NCCNC(=O)c1ccc2c(c1)nc(C)n2C,0.7476199999999991,0.8076913975657307,2.066837753433396,1.9716192343952577
O=S(=O)(Cc1ccccc1)NCCc1cccs1,2.410200000000001,0.8835568603338806,1.935494420074756,2.482289881594648
NC(=O)c1ccc(NC(=O)Cc2cc(-c3ccc(F)cc3)on2)cc1,2.7608000000000006,0.7465342369339649,1.973375396523336,1.7592957881464886
CC(=O)NCC1CCCN(C(=O)c2c[nH]nc2-c2ccccc2F)C1,2.2040999999999995,0.8924992284403804,2.991337405687551,1.4711587365143517
Cn1cc(NC(=O)N2CCN(Cc3ccccc3F)CC2)ccc1=O,1.8741,0.9248526144677298,2.088526642460499,2.53573642987815
CCn1c(=O)c(=O)[nH]c2cc(C(=O)Nc3ccc(Cl)cc3)ccc21,2.6154,0.7168795375084872,1.97827482465592,1.6061228628865163
CCc1ccc(NC(=O)c2ccc(S(C)(=O)=O)cc2)cc1,2.9048000000000016,0.944292701153852,1.5401712066390658,3.1812922991301944
CCC(C)NS(=O)(=O)c1ccc(OC)c(C)c1C,2.38884,0.8943046399876353,2.5223934559947416,1.949129743943435
COc1ccc2c(c1OC)CN(CCCO)C2=O,1.042,0.8491979258027815,2.266059733684221,1.9799298953296864
O=C(NC1CCC(O)CC1)NC(c1ccccc1)C1CCC1,3.1305000000000023,0.7999599167531339,2.5951670874467734,1.4046324963188963
Nc1ccnc(CNS(=O)(=O)Cc2cccc(C(F)(F)F)c2)n1,1.6971999999999998,0.8585886207259664,2.508429882863944,1.7845132207658885
Cc1nn(CC(N)=O)c(C)c1-c1cccc(OC(C)C)c1,2.4394400000000003,0.9178449204279404,2.229420138650793,2.359804463488909
CC(C(N)=O)N1CCN(C(=O)c2c(Cl)cccc2Cl)CC1,1.625,0.9158997690360902,2.5039410233353347,2.0755578218451163
CCn1nc(C2CCOC2)nc1CCS(=O)(=O)c1ccccc1,1.8183,0.8048542849785579,3.1068386480889973,0.9174327768037926
O=C(COC(=O)c1ccccc1Cl)Nc1ccccc1F,3.2746000000000013,0.8819949375372348,1.5791708694543338,2.83080381823184
O=C(Nc1ccccc1C(=O)N1CCCC1)c1ccc2nccnc2c1,3.118100000000002,0.7905418126301249,1.939696695941393,2.013012367209232
CC(NC(=O)c1ccccc1F)c1cccc(S(N)(=O)=O)c1,1.9641,0.9015355807715988,2.263154120413807,2.244523783444187
O=C(CSc1nnnn1-c1ccccc1F)Nc1ccccc1F,2.6713000000000005,0.7185816614076005,1.976374610010085,1.6165336970279176
Cc1noc(C)c1NC(=O)C1CC1c1cccc(Cl)c1Cl,4.340440000000003,0.9131118882911814,3.088773580547988,1.4767858609079187
CCCC(C)c1cc(NC(=O)Cn2nc3ccccn3c2=O)[nH]n1,1.7614,0.7203016804098388,3.346491531017975,0.255016871031219
O=C(C1CCN(Cc2nc3ccccc3[nH]2)CC1)N1CCCCC1,2.7874000000000017,0.943467821257106,2.0469890336758247,2.670350072609706
CCOc1ccc(NC(=O)NCC2CN3CCCCC3CO2)c(C)c1,2.768520000000001,0.8596910508064449,3.012263358096175,1.2861918959360494
