gen_mol,SMILES,gen_romol,gen_logP,gen_qed,gen_SAS,gen_obj
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CCC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4820>,2.6720000000000006,0.8703896761372181,2.6699194530160923,1.6820289276699985
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4890>,3.5465000000000018,0.9424907113038383,2.327182704033053,2.385270852486139
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][N][C][=Branch1][C][=O][N][C][Branch1][C][C][C][C][=C][Ring1][=N],CCC1CCCCN1C(=O)C2=CC=C(NC(=O)NC(C)C)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4900>,3.6212000000000018,0.8906842688391885,2.3593791419701162,2.0940422022258263
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],CC1CCCCN1C(=O)CNC2=CC=C(Cl)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4970>,3.1529000000000016,0.9115413122581227,2.28772754668503,2.2699790146055836
[C][C][=C][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][C][Branch1][#C][C][=N][O][C][Branch1][=Branch1][C][Branch1][C][C][C][=N][Ring1][Branch2][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCCC(C3=NOC(C(C)C)=N3)C2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C49E0>,3.5212200000000022,0.8696188226869267,2.6309704178576894,1.7171236955769444
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=N],CC1=CC=CC=C1CNC(=O)C2CC(=O)N(CC3=CC=CC=N3)C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4A50>,2.05492,0.9159237848068115,2.4747974133709167,2.1048215106631405
[C][C][=C][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][C][Branch1][#C][C][=N][O][C][Branch1][=Branch1][C][Branch1][C][C][C][=N][Ring1][Branch2][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCCC(C3=NOC(C(C)C)=N3)C2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4AC0>,3.5212200000000022,0.8696188226869267,2.6309704178576894,1.7171236955769444
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CCC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4B30>,2.6720000000000006,0.8703896761372181,2.6699194530160923,1.6820289276699985
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4BA0>,3.5465000000000018,0.9424907113038383,2.327182704033053,2.385270852486139
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4C10>,3.5465000000000018,0.9424907113038383,2.327182704033053,2.385270852486139
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][=C][Ring1][N],CC1CCCCN1C(=O)C2=CC=C(N3CCCC3=O)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4C80>,2.828000000000001,0.8385097815903937,2.3852259221207603,1.8073229858312079
[C][C][=C][C][=C][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=C][O][Ring1][Branch1][=C][Ring2][Ring1][=Branch1],CC1=CC=CC(C(=O)N2CCCC2C(=O)NCC3=CC=CO3)=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4CF0>,2.5090200000000005,0.9432985360915718,2.3999274592778086,2.31656522118005
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4D60>,2.2819000000000003,0.8409100102148577,2.632207460475252,1.5723425905990362
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring1][#C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CN=C3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4DD0>,3.3485000000000014,0.941986412665389,2.2795586173842928,2.430373445942652
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4E40>,3.5465000000000018,0.9424907113038383,2.327182704033053,2.385270852486139
[C][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCCC2CC(=O)C3=CC=CC=C3)C=N1,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4EB0>,3.2676200000000017,0.8145772013159422,2.4667162704666197,1.6061697361130918
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4F20>,3.5465000000000018,0.9424907113038383,2.327182704033053,2.385270852486139
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A6C4F90>,2.2819000000000003,0.8409100102148577,2.632207460475252,1.5723425905990362
[C][C][=C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCC(C(=O)N3CCCCC3)CC2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C040>,2.859720000000001,0.8420044060055971,1.7548565561906173,2.4551654738373685
[C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C][Branch1][Branch2][N][C][=N][C][=N][Ring1][Branch1][C][Ring1][O][C][=C][Ring2][Ring1][Ring1][C],CC1=CC=C(C(=O)N2CCCC(N3C=NC=N3)C2)C=C1C,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C0B0>,2.3722400000000006,0.8504370866092061,2.642498999043836,1.609686434002195
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=N],CC1=CC=CC=C1CNC(=O)C2CC(=O)N(CC3=CC=CC=N3)C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C120>,2.05492,0.9159237848068115,2.4747974133709167,2.1048215106631405
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C190>,2.2819000000000003,0.8409100102148577,2.632207460475252,1.5723425905990362
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][N][=C][Ring1][#Branch1][C][=C][Ring1][S],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=C(F)N=C3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C200>,3.4876000000000023,0.8694739621522101,2.4420663330981682,1.9053034776628817
[C][C][=C][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][C][Branch1][#C][C][=N][O][C][Branch1][=Branch1][C][Branch1][C][C][C][=N][Ring1][Branch2][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1],CC1=CC=C(C(=O)N2CCCC(C3=NOC(C(C)C)=N3)C2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C270>,3.5212200000000022,0.8696188226869267,2.6309704178576894,1.7171236955769444
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C],CC1CCCCC1NC(=O)CCCNC(=O)C2CC2C,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C2E0>,2.2337,0.7330656389942829,3.1539559412552967,0.511372253716118
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][Ring1][=Branch1],CC1CCCCC1NC(=O)CC2CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C350>,3.6517000000000026,0.7972634996840604,2.678807785392742,1.3075097130275601
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Branch1][#Branch2][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][Ring1][O],CC1CCCCC1NC(=O)C2CCCN(C(=O)C3CC3)C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C3C0>,2.3299000000000003,0.8676764081718162,2.9840166462343802,1.3543653946247005
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C430>,2.2819000000000003,0.8409100102148577,2.632207460475252,1.5723425905990362
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][N][C][C][C][S][Ring1][Branch1][=Branch1][C][=O][=O][C][=C][Ring1][=N],CC1CCCCN1C(=O)C2=CC=C(N3CCCS3(=O)=O)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C4A0>,2.2411000000000003,0.8388767583487575,2.698442805277331,1.4959409864664561
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][N][Branch1][P][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][Ring1][S],CC1CCCCN1C(=O)C2CCCN(C(=O)C3=CC=C(F)C=C3F)C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C510>,3.2180000000000017,0.8216953887808169,2.8171055009533177,1.2913714429507674
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1],CC1CCCCC1NC(=O)CCCNC(=O)C2=CC=CS2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C580>,2.953000000000001,0.7938548403300327,2.753639203890165,1.2156349977599987
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CCC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C5F0>,2.6720000000000006,0.8703896761372181,2.6699194530160923,1.6820289276699985
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][C][N][Branch1][P][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][Ring1][S],CC1CCCCN1C(=O)C2CCCN(C(=O)C3=CC=C(F)C=C3F)C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C660>,3.2180000000000017,0.8216953887808169,2.8171055009533177,1.2913714429507674
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C6D0>,3.5465000000000018,0.9424907113038383,2.327182704033053,2.385270852486139
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][#C][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][Ring1][=C],CC1CCCCC1NC(=O)C2CC(=O)N(C3=CC(F)=CC(F)=C3)C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C740>,3.0126000000000017,0.9223494721949649,3.150166155932064,1.4615812050427603
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C7B0>,3.5465000000000018,0.9424907113038383,2.327182704033053,2.385270852486139
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C820>,3.5465000000000018,0.9424907113038383,2.327182704033053,2.385270852486139
[C][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][Branch1][C][C][=C][Ring2][Ring1][#Branch1],CC1=CC=C(C(=O)N2CCCC2C3=NN=C4C=CC=CN34)C(C)=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C890>,3.3234400000000024,0.7275989041304628,2.6861539351100454,0.9518405855422687
[C][C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][Branch2],CCC1CCCCN1C(=O)C2=CC=C(O)C(Cl)=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C900>,3.450300000000002,0.8915741426088517,2.404792650757427,2.053078062286831
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=N][Ring1][Branch1][C][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(N3C=CN=N3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C970>,2.2819000000000003,0.8409100102148577,2.632207460475252,1.5723425905990362
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][N][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(C3=CC=CS3)N=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82C9E0>,3.8247000000000027,0.8404350092238043,2.5380965851436876,1.6640784609753343
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],CC1CCCCC1NC(=O)CNC(=O)C2=CC=C(F)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CA50>,2.2504,0.8939691966193698,2.49755936034388,1.9722866227529687
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][N][C][C][C][Branch1][C][O][C][C][Ring1][#Branch1][C][=C][Ring1][=N],CC1CCCCN1C(=O)C2=CC=C(N3CCC(O)CC3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CAC0>,2.662300000000001,0.9131962964885229,2.432353900633588,2.1336275818090265
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][N][C][C][C][C][C][Ring1][=Branch1][=O][C][=C][Ring1][=N],CC1CCCCN1C(=O)C2=CC=C(N3CCCCC3=O)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CB30>,3.2181000000000024,0.8411647327071073,2.3933626918423787,1.8124609716931577
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch2][N][C][C][C][C][C][Ring1][=Branch1][=O][C][=C][Ring1][=N],CC1CCCCN1C(=O)C2=CC=C(N3CCCCC3=O)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CBA0>,3.2181000000000024,0.8411647327071073,2.3933626918423787,1.8124609716931577
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][N][C][=C][N][=C][Ring1][Branch1][C][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(N3C=CN=C3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CC10>,2.8869000000000016,0.8404578181288127,2.482855205833344,1.7194338848107193
[C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1][C][=C][Ring2][Ring1][Ring1],CC1=CC=C(C(=O)N2CCCC2C(=O)NC3CC3)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CC80>,1.87822,0.9130241839412878,2.214930679497609,2.35019024020883
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][N][=C][Ring1][O],CC1CCCCN1C(=O)C2=CC=C(C3=CC=CS3)N=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CCF0>,3.8247000000000027,0.8404350092238043,2.5380965851436876,1.6640784609753343
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring1][=C],CC1CCCCN1C(=O)C2=CC=C(NC(=O)C3=CC=CO3)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CD60>,3.5465000000000018,0.9424907113038383,2.327182704033053,2.385270852486139
[C][C][C][C][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][N],CC1CCCCN1C(=O)C2=CC=C(S(=O)(=O)N(C)C)C=C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CDD0>,1.9515,0.8572124856364097,2.330562885683511,1.9554995424985373
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][Branch1][C][F][Branch1][C][F][F][C][Ring1][O],CC1CCCCC1NC(=O)C2CC(=O)N(CC(F)(F)F)C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CE40>,2.0921000000000003,0.8678064358486454,3.2918238513397124,1.0472083279035145
[C][C][C][C][C][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][C][C][N][Branch1][#Branch2][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][Ring1][O],CC1CCCCC1NC(=O)C2CCCN(C(=O)C3CC3)C2,<rdkit.Chem.rdchem.Mol object at 0x000001DE6A82CEB0>,2.3299000000000003,0.8676764081718162,2.9840166462343802,1.3543653946247005
